Description,Rating,SortKey
"structural engineer – entry-level coughlin porter lundeen seattle, wa 98104  background coughlin porter lundeen has been in business for over 25 years and continues successful partnerships throughout the puget sound. we pride ourselves on providing a level of service and quality that is unmatched in the region. we work in many market sectors on both public and private building projects. our clients include microsoft, amazon. com, vulcan, boeing, children’s hospital, virginia mason, starbucks, washington state university, and the university of washington. additionally, we are well known for our seismic retrofit work on notable historic and designated landmark buildings in the region. description coughlin porter lundeen is seeking an entry-level structural engineer. the position offers an excellent opportunity to work on diverse project types using a variety of building materials. this position requires sound technical skills and the ability to learn quickly. the right candidate will work side-by-side with project engineers throughout all phases of design and construction, with ample opportunity to learn and advance. responsibilities include assisting with construction documents, technical calculations and construction administration. candidate must be proactive, exhibit excellent communication skills, and work well in a team environment. minimum qualifications bsce or msce degree (msce preferred) eit certificate benefits and compensation this is a full-time, hourly position; compensation will be determined by the candidate’s qualifications. position benefits include medical, dental, vision, life and disability insurance. our firm also offers a transit subsidy (orca pass), as well as paid holidays and paid time off. we offer a generous retirement savings plan which includes company matching and profit sharing contributions, and all employees are eligible for merit bonuses. we are committed to rewarding the hard work and initiative shown by our team members. as our business is founded on excellence in client service, creating careers for our employees – rather than just jobs – is key to maintaining the loyalty of our clients. additional information regarding our workplace and benefits can be found here. please send resume and letter of interest or requests for information to: humanresources@cplinc. com.",0,37
"mechanical engineer ii aecom greenwood village, co 80111  aecom is actively seeking a creative, highly talented mechanical hvac designer / engineer ii for immediate employment in the greenwood village, co office. aecom is proud to provide our employees with exciting, challenging projects.  aecom’s buildings + places business line is dedicated to design excellence and an integrated approach to creative problem-solving. with a range of expertise from strategy and design through project realization, the connections we make among people and places provide new insight to better outcomes for clients and communities. better outcomes grow economies, protect natural systems, conserve natural resources, make societies more equitable and connect and engage people through relevant and innovative design solutions. our expertise includes workplace strategy, architecture, interiors, building engineering, economics and development planning, master planning, urban planning, and landscape architecture.  at aecom, our professional purpose to deliver a better world is at the heart of each project we undertake. we are trusted advisors to our clients, bringing the resources needed to build new facilities, improve existing ones, and to create environments that uniquely support the specific requirements of our clients’ business. our teams have worked on signature projects for major commercial, themed entertainment and government clients.  the responsibilities of this position include, but are not limited to, those listed below:  + prepares drawings using computer aided design software including revit and autocad  + assists with the design of building mechanical systems including airside, hydronics, and plumbing  + works with and takes direction from mechanical engineering staff  + performs basic mechanical design calculations and standard computations such as heating/cooling loads, pipe, duct and equipment sizing.  + visits client sites for accurate existing conditions gatherings  + interact and work with diverse set of clients and subcontractors.  minimum requirements  + bachelor’s degree in mechanical engineering with 2+ years of experience or demonstrated equivalency of experience and/or education.  + experience using revit and autocad  preferred qualifications  + passed fundamentals of engineering exam (eit/fe) or professional engineering license (pe) preferred, not required  what we offer  when you join aecom, you become part of a company that is pioneering the future . our teams around the world are involved in some of the most cutting-edge and innovative projects and programs of our time, addressing the big challenges of today and shaping the built environment for generations to come. we ensure a workplace that encourages growth, flexibility and creativity, as well as a company culture that champions inclusion, diversity and overall employee well-being through programs supported by company leadership. our core values define who we are, how we act and what we aspire to, which comes down to not only delivering a better world , but working to “make amazing happen” in each neighborhood, community and city we touch. as an equal opportunity employer, we believe in each person’s potential, and we’ll help you reach yours.",0,38
"process development engineer caredx brisbane, ca 94005  headquartered in brisbane, calif., caredx, inc. is a leading precision medicine solutions company focused on the discovery, development and commercialization of clinically differentiated, high-value healthcare solutions for transplant patients and caregivers. caredx offers products, testing services and digital healthcare solutions along the pre- and post-transplant patient journey, and is the leading provider of genomics-based information for transplant patients.  position title: process development engineer  summary of position: caredx is seeking an independent and highly motivated process development engineer to monitor and improve a diverse collection of manufacturing processes. these include the processing of patient samples through the clia-certified laboratory to formulation, qc and filling processes in reagent manufacturing. the successful candidate will understand the criticality of each step of the process and closely monitor the key performance indicators that can improve the critical outgoing metrics. they will work closely with r&d, the clinical lab, process development and manufacturing to ensure new processes are transferred smoothly.  responsibilities: hands on participation in scale-up, process optimization, technology transfer, and equipment/process validation activities, as related to either clinical lab processes and/or reagent manufacturing. will help to develop and qualify robust, high quality, and cost effective processes for production. responsible for process and equipment validation, including developing protocols, execution, and generating reports. will be responsible for participating in cross-functional teams consisting of manufacturing, r&d, quality, automation engineering, informatics and/or supply chain. drive implementation through operations, including setting up infrastructure, production documentation, and training on new processes and equipment. ensure manufacturability of operations as it pertains to the utilization of staffing, facility (layout, etc.), materials, and equipment. work with r&d and automation engineers to establish equipment/instrumentation requirements and specifications. interfaces with vendors on procurement, installation, maintenance, etc. active monitoring of operations through statistical based review of key metrics, including equipment status, assay performance and qc results. track customer complaints and respond as necessary. responsible for ongoing technical support of sustaining operations, including troubleshooting of equipment and process problems. generate various documentation such as process flow diagrams, operating procedures, work instructions, equipment sop’s, validation plans, reports and protocols. conform to requirements for design control. perform design and process risk assessments, such as pfmea. may conduct design reviews. apply working knowledge of lean/six sigma principles in operations, utilizing various tools (vsm, 5s, kaizen, visual controls, etc.) to drive continuous improvement efforts. view processes with an engineering mindset to look at process flow improvements, bottleneck analysis, batch size optimization and efficiency. develop metrics and controls to drive improvements in the areas of cogs, quality, yield, safety/ergonomics, and tat. works independently to make critical decisions relating to production operations, using judgment and drawing on external resources as necessary.  qualifications: bachelor's degree or higher in bioengineering, chemical engineering or related field 3+ years of process development/manufacturing engineering experience in the life sciences, biotech, molecular diagnostic or medical device industry; or master’s degree with a minimum of 1 year of experience; or equivalent combination of education and experience. relevant industry experience in the scale up, transfer and validation of molecular biology based lab processes and reagents highly desirable, including familiarity with the formulation, handling and processing of oligo and enzyme based reagents and principles of biological processes (pcr, sequencing, etc.) background in automation, robotics, lab instrumentation and analytical equipment preferred. strong analytical skills in statistics, time-series analysis, pareto analysis, data visualization, etc. experience working in an clia, iso13485 or cgmp regulated environment, either within the life sciences, medical devices or biopharmaceutical products highly desirable, with strong working knowledge of design control requirements and quality systems. creative thinker, with strong problem solving skills and ability to think outside of the box. experience in the optimization of production processes through the use of lean/six sigma tools and principles, with strong understanding of operational excellence concepts a plus. experienced with the systems used in production environments, such as the laboratory information management systems (lims), and related business systems. solid project management and organizational skills, with great attention to detail. ability to handle multiple projects at once of varying scope and complexity. excellent interpersonal skills, with demonstrated ability to communicate across disciplines and masterfully summarize and present complex topics, as well as influence others across all levels of the organization.  additional details: every individual at caredx has a direct impact on our collective mission to improve the lives of organ transplant patients worldwide. we believe in taking great care of our people, so they take even greater care of our patients. our competitive total rewards package includes: competitive base salary and incentive compensation health and welfare benefits including a gym reimbursement program 401(k) savings plan match employee stock purchase plan pre-tax commuter benefits and more! in addition, we have a living donor employee recovery policy that allows up to 30 days of paid leave annually to a full-time employee who makes the selfless act of donating an organ or bone marrow. with products that are making a difference in the lives of transplant patients today and a promising pipeline for the future, it’s an exciting time to be part of the caredx team. join us in partnering with transplant patients to transform our future together. caredx, inc. is an equal opportunity employer and participate in e-verify program. ******** we do not accept resumes from headhunters, placement agencies, or other suppliers that have not signed a formal agreement with us.",1,39
"asic verification engineer tvs santa clara, ca  job description we are looking for asic verification engineers with top level dv experience. the candidate will develop test plans, test benches and tests, creating sequencers, drivers, checkers, and monitors in a uvm environment. this includes test plans of complex systems containing multiple state machines and protocol rules. experience with verification methodologies such as uvm/vmm/ovm is required, and a strong understanding of uvm is preferred. candidates are expected to have designed and developed uvm, svtb and have previously composed functional coverage assertions, preferably using system verilog. in addition, the following criteria is compulsory for all candidates:good understanding of socprior work experience with dma on chip memory, verification methodologyprior work experience in functional coverage, constrained random on soc environmentfamiliarity with arm/cpu/gpu/bus/noc/fabric/ clock, rest, boot etc. location santa clara, ca experience 5+ years ( entry level do not apply ) package highly competitive to match experience and capability",1,40
"process engineer – roll coater advenira enterprises sunnyvale, ca  the person hired for this position will primarily be responsible for the development and upgrades of roll coating processing systems serving the complete range of advenira products. you will be working in multi-disciplinary teams where you will be expected to take a pro-active role on longer-term research programs in support of new processes and products in the areas of optical films, protective films, and other coatings, as well as conducting customers’ demos for existing products. major activity focus will include the development of roll coating processes for flat glass and plastic substrates. a thorough understanding of mechanical analysis, software, and machine design is required along with an ability to document and communicate your research findings. additional job duties will include consulting and teaching others in your area of technical expertise. the job will involve hands-on activities and high-level discussions with r&d scientists.  primary responsibilities (include but are not limited to the following):  perform process development and scale up activities in support of new product developments. conduct experiments on large-scale, automated demo process equipment to evaluate and improve roll coating processes for flat rigid substrates. providing process troubleshooting to coating processes and implementing effective countermeasures. implementing process control plans and driving safety improvements in all coating steps. perform bench top experiments to develop new roll coating methods that enable new products. collaborate with chemists and work with customers and suppliers on product design and material selection to ensure robust manufacturability. manage the design, fabrication and procurement of any required upgrades or new experimental apparatus to aid in the development of new roll coating processes, understanding which in turn will drive profitable business growth for advenira. initiate and build relationships with key vendors and suppliers to ensure requiring precision coating technology support. align and prioritize resources to support the most significant business opportunities. other duties as assigned.  preferred qualifications  familiarity with glass coating methods and ability to transfer it to new applications. ability to apply technical principles and concepts for new applications development. established track record of successful roll coating process development. demonstrated skill set in solving complex product/process issues. evidence of strong, hands on, experimental skills and excellent mechanical aptitude. highly motivated, self-starting and creative problem solvers with excellent oral and written communication skills.",0,41
"design engineer - dynamic engineering dynamic engineering consultants, pc newtown, pa 18940  overview: the design engineer is responsible for the due diligence investigations as well as preliminary design and engineering analyses of various types of retail, commercial, industrial and residential site layouts throughout regions where we do business. projects include working with several fortune 500 companies, as well as working with local and regional developers with varying degrees of complexity. responsibilities: review municipal zoning and land development ordinances and applicable agency regulations to determine land development limitations for the property. prepare site investigation and due diligence reports to include the review of ordinances, utility service research, outside agency regulations and site visits to establish comprehensive development guidelines. prepare conceptual site plans. prepare preliminary grading plans and design. design of stormwater management and stormwater conveyance systems, utility systems and soil erosion and sediment control design plans. prepare construction cost estimates. project coordination with client, other consultants and project team for the purpose of preparing a comprehensive site plan application. prepare technical reports including drainage, sanitary sewer and site investigation reports. prepare written correspondence to outside agencies, client, contractor, etc. perform other duties as assigned. qualifications: bachelor’s degree in civil engineering. 2-4 years’ experience in civil site engineering (residential and/or commercial/industrial/office site design and permitting experience). engineer-in-training (eit) preferred. valid driver’s license. ability to maintain and operate personal and/or company vehicle. knowledge, skills and abilities: familiar with the use of autocad to assist in the production of site plan drawings. knowledge of truck and turning & modeling software is a plus. knowledge of the planning and zoning process. knowledge of hydraulic and stormwater design programs. design and drafting capabilities. grading and drainage design skills. experience dealing with regulatory agencies and review professionals. proficient in the use of available mapping websites for due diligence and site investigation purposes. proficient in the use of the following design tools for site engineering: o softdesk/ldd o hydraflow-hydrographs o flow-comp o hydracad o hydraflow – storm sewers o hec-ras o various nomographs o gravity flow – hydraulic analysis, manning’s equation proficient in the use of microsoft software including word, excel, outlook and project. excellent written and oral communication skills. independent and critical thinking abilities. self-starter who can work independently and with team members.",0,42
"ddr verification engineer mobiveil san jose, ca  rtl and asic development  detailed module design, performance analysis and detailed design specification creation participate in the rtl implementation, synthesis, formality check as well as ecos support post-layout timing closure and verification participate in the investigation & assessment of emerging serdes/transceiver technologies & ips improve data & command processing bandwidth, reduce latencies & increase reliability support porting the design inttest chips and emulation platforms support pre-tapeout verification and post-tapeout validation/characterization of the system designed work closely with fpga support software and fw engineers tresolve hardware issues and customer issues phy development integrate serdes pma and pcs channels inta final design, including resets, clock domain crossing, power-down controls, calibration logic, and associated register maps. develop spi and jtag interfaces intpll and pma/pcs components develop block level constraints and run synthesis perform test chip level constraints and fun synthesis perform static timing analysis of the pcs. pll control and full test chip blocks and review post- layout timing. support verification and validation groups in testing of serdes pma and pcs. design, simulate, and test data encoder/decoders used in serdes-based designs 8b/10b and similar encoders/decoders 64b/66b, 128b/130b and similar encoders/decoder data scramblers and other high speed datapath logic fec encoders/decoders and associated test logic. integrate and simulate serdes-based designs including developing external interfaces tother parts of the system and/or fpga fabric implementing various control/status functions with associated register maps developing and integrating ac/dc jtag control interfaces develop and/or integrate tindustry standard serdes based protocol logic pcie, ethernet, mipi, sdi, interlaken, cei, otn, cpri, pon, displayport, hdmi, coaxxpress, jesd204, usb, rapidio, fibre channel, optical modules i/f, etc. serdes support logic such as power reduction algorithms, oob signaling, ctle and dfe calibration, etc. support rtl design engineers with less experience for the functions shown above  requirements:  experience: 6+ years educational qualification: bs/ms ee, ec, or cs job location: san jose, ca notice period: 1-4 weeks max how to apply email your resumes to jobs@mobiveil. com with the job title in the subject line.",1,43
"product engineer - a poway, calif. thyssenkrupp bilstein of america inc poway, ca 92064  your responsibilities   designs shock absorber applications by working collaboratively with customers, process engineering & production personnel to meet customer specifications & expectations “automotive suspension/shock absorber design experience preferred” researches & analyses data such as customer design proposal, specifications, and manuals to determine feasibility of design or application ensures designs meet requirements, quality/cost goals and product specifications to achieve world class standards of reliability and manufacturability create and maintain bill of materials (bom) in sap erp system enter data for new products and product changes into systems and databases maintain engineering record files for new and existing products participate in department's peer review design check process performs other duties and responsibilities as assigned  your profile   bachelor’s degree in mechanical engineering or equivalent experience expert knowledge of microsoft office products (outlook, word, excel, powerpoint) proven experience in design for automotive manufacturing (preferred) strong background in automotive & suspensions (preferred) proven ability to read and interpret customer specifications and industry standards experience in using cad software such as solidworks and catia working understanding of erp systems i. e.) sap with regard to material masters, bill of materials and classification systems (preferred) strong analytical ability; good problem solver ability to effectively present information in one-on-one & small group situations to customers, clients, & others strong interpersonal & teamwork skills ability to perceive needs; self-starter and able to work without day-to-day direction  we work together closely and respect each other, for over 200 years. if that is just as important to you as it is to us, apply on line now! this is us – your new employer  thyssenkrupp bilstein of america, inc. is a world class manufacturer of suspension parts (shock absorbers or dampers). thyssenkrupp bilstein of america supplies products to a wide range of original equipment automotive manufacturers as well as aftermarket and motorsports. this role is with our aftermarket group located in poway, california. contact  apply on line or contact:  terry quinn at  513-881-7600 ext 1221  terry. c. quinn@thyssenkrupp. com",0,44
"roadway engineer, entry level burgess & niple ohio  position id: 2844 minimum experience: entry level education: bsce registration: engineer-in-training required skills: microsoft office sponsorship: immigration related employment benefits, e. g. visa sponsorship, are not available for this position. responsibilities ready to take on a meaningful project team role? take your career to the next level by applying for an entry level roadway engineer position in our painesville, oh office.  what a roadway engineer job is all about:  you will have the opportunity to be part of a project team, collaborating and learning from experienced civil professional engineers you’ll grow and develop skills such as preliminary engineering and final design tasks. this will include horizontal and vertical geometry, roadway/drainage design, pavement rehabilitation, utility design, traffic control design and maintenance of traffic design. you’ll get to work on a wide variety of tasks and projects. in this role you may prepare construction plans, specifications, cost estimates, transportation studies and reports for freeway, urban streets, bikeways, and roundabouts for state and local governments you’ll get the opportunity to make an impact right away. as an organization, we reward innovation and are always looking for new perspectives.   what you need to make an impact:  bachelor of science degree in civil engineering from an abet accredited university 0-5 years of engineering experience preferably with prior relatable internship/co-op experience at either an engineering consultant or public government. ei or eit registration or ability to obtain within 6 months of hire and a desire and ability to ultimately become a pe good communication skills and attention to detail to make an impact on projects for our clients microsoft office, microstation and/or auto cad; working knowledge of microstation geopak, microstation openroads and/or autocad civil 3d is a plus self-motivated and adaptable, tech savvy that includes the capability to learn virtual collaboration tools ability to work remotely based on business operations and the needs of the firm  what we offer:  burgess & niple offers an excellent benefits package that includes medical/dental/vision coverage, immediate accrued paid time off, competitive pay, 401(k) with match and no vesting schedule, life insurance at no cost to the employee, flexible hours, telecommuting, tuition assistance, casual dress, opportunities for professional development and much more.  why join us?  at burgess & niple, our employees are driven by a passion for advancing the built environment with exceptional concern for quality of life, safety and sustainability. for over 100 years, we have delivered creative solutions that exceed our clients’ goals and foster an environment that creates unlimited opportunities for our employees.  guided by our core values, we are a privately held firm with offices in ten states and projects around the world. through our virtual desktop interface (vdi) and tech-savvy employees, we have seamlessly transitioned to virtual recruiting and onboarding processes that allow us to collaborate regardless of location. apply today and discover the limitless possibilities for your career at b&n. #li-dni back to open positions",1,45
"systems engineer (all levels) blue origin kent, wa 98032  calling all systems engineers: as part of a small, passionate, and accomplished team of experts, you will work on launch vehicles, space craft, launch facility systems and/or liquid rocket engines for various spaceflight systems. you will share in the team’s impact on all aspects of requirements, interfaces and verification, using tools like doors and other functional analysis toolsets. your activities may include effort in risk management, experiment payload integration, customer interface, proposals, test planning, mass properties, technical performance measurement management and configuration and data management. if you share our passions and vision, thrive in a dynamic startup environment, excel on integrated cross-functional teams, are experienced and skilled in several relevant technologies (even if perhaps not in the aerospace industry), continuously seek out opportunities to learn and improve, enjoy occasional travel, and do not allow title or job description to limit the depth or breadth of your contributions, then we would love to hear from you. this position will directly impact the history of space exploration and will require your dedicated commitment and detailed attention towards safe and repeatable spaceflight. responsibilities: lead the definition and maintenance of launch vehicle and/or liquid rocket engine system interface requirements, interface control documents, and other data products plan, perform, and document requirements verification and validation procedures collaborate across teams (launch vehicle, spacecraft, and customers) to manage changes and ensure alignment coordinate customer insight, validation, and verification requests produce and manage customer deliverables and products monitor and report on key performance metrics to program stakeholders have frequent inter-organizational and outside customer interactions on difficult technical issues work independently determine and develop approaches to solutions contribute to the mentoring & training of lower level personnel qualifications: passion for blue origin’s mission: millions of people living and working in space! b. s. in aerospace, electrical, mechanical, physics, systems engineering or related technical discipline 2+ years of relevant experience in launch vehicle or spacecraft integration in one or more of the following areas: requirements definition design implementation validation and verification qualification operations understanding of the principles, concepts, and methods of system engineering such as concept development, requirement definition, design solution definition, implementation, integration, verification and validation, qualification, commissioning or operations greater understanding of spacecraft systems and subsystems, and their interactions with the launch vehicle excellent written and verbal communication skills ability to work collaboratively in a fast paced, dynamic work environment must be a u. s. citizen or national, u. s. permanent resident (current green card holder), or lawfully admitted into the u. s. as a refugee or granted asylum desired (but not required): m. s. in aerospace, electrical, mechanical, physics, systems engineering or related technical discipline relevant experience in launch vehicle and spacecraft integration experience in requirements management tools (e. g. doors next generation) experience with configuration and product data managements tools (e. g. windchill) experience working with and proposing to u. s. government agencies (e. g. nasa, dod) blue origin offers a phenomenal work environment and awesome culture with competitive compensation, benefits, 401k, and relocation.   blue origin is an equal opportunity employer . in addition to eeo being the law, it is a policy that is fully consistent with blue's principles. all qualified applicants will receive consideration for employment without regard to status as a protected veteran or a qualified individual with a disability, or other protected status such as race, religion, color, national origin, sex, sexual orientation, gender identity, genetic information, pregnancy or age. blue origin prohibits any form of workplace harassment.",1,46
"mechanical engineer link engineering company warminster, pa 18974  senior mechanical engineer - warminster, pennsylvania discover your potential. pursue your passion. tescor was established in 1991 to provide specialty climatic testing and control systems to the automotive, hvac, pharmaceutical, and life sciences industries. headquartered in warminster, pennsylvania near philadelphia, tescor is a link group company with a worldwide presence and reputation. link engineering company (link) is a premier designer and manufacturer of precision test equipment, we specialize in developing customized solutions for automotive, aviation, off-highway, rail and civil engineering industries. we are headquartered in plymouth, michigan, and maintain testing laboratories, manufacturing, and support facilities around the globe.  established in 1935, we have been a family-owned company for generations, we treat our customers and employees as if they are part of our family. we set our employees up for success, as they are given constant opportunities to learn and develop new skills. as many of our team members have been with link for a generation or more, the link team is equipped with a wealth of knowledge, providing decades of hands-on experience and out-of-the box thinking to oem’s and suppliers everywhere. we are looking for a talented senior mechanical engineer who will be responsible for the design, project management, and customer support functions for industrial test equipment. main responsibilities: designs mechanical systems and products by applying the principles of mechanics, thermodynamics, hydraulics, heat transfer, and materials engineering confirms system and product capabilities by designing feasibility and testing methods and assisting in testing finished-products develops mechanical systems by studying customer requirements; researching and testing manufacturing and assembly methods and materials; soliciting observations from operators develops manufacturing processes by designing and modifying equipment for fabricating, building, assembling and installing components works with customers to establish product requirements within specification parameters and on budget selects components based on design specifications and company best practices maintains product and company reputation by complying with government regulations confirms fabrication, assembly, and installation processes match design completes projects by training and guiding technicians reviews project results and revises design documents based on as built revisions qualifications: bachelor's degree in mechanical engineering or equivalent experience 3+ years of related experience knowledge, skills & abilities: working knowledge and understanding of the basic principles, theories, concepts, and practices in the applicable area of engineering/technical specialization. analytical-synthesizes complex or diverse information; collects and researches data; uses intuition and experience to complement data; designs work flows and procedures. design-generates creative solutions; translates concepts and information into images; uses feedback to modify designs; applies design principles; demonstrates attention to detail. problem solving-identifies and resolves problems in a timely manner; gathers and analyzes information skillfully; develops alternative solutions; works well in group problem solving situations; uses reason even when dealing with emotional topics. project management-develops project plans; coordinates projects; communicates changes and progress; completes projects on time and budget; manages project team activities. experience in autocad and inventor 3-d design and drawing software.  link is an equal employment opportunity employer minorities/females/veterans/disabled. vevraa federal contractor. link is an e-verify employer. e-verify is an internet-based system operated by the department of homeland security (dhs) in partnership with the social security administration (ssa) that allows participating employees to electronically verify the employment eligibility of their newly hired employees in the united states. accessibility for applicants with disabilities: if you need a reasonable accommodation for the online application process due to a disability please call 1-734-453-0800. please provide your contact information and details about the posted position of interest. only inquiries regarding assistance for those who need an accommodation with the online application process due to a disability will be returned. note to all agencies / direct placement: link has a team of dedicated recruiters who are responsible for all hiring needs. our practice is to partner and work with our approved vendors only and on an as needed basis. link has identified and finalized our list of preferred vendors and the review process has been closed. we do not accept resumes from recruiting agencies that are not a preferred vendor, have not been authorized or approved by corporate recruiting to partner on a position and have not signed link’s vendor agreement. any resumes submitted from unapproved vendors will be considered unsolicited, and link will not be obligated to pay a referral fee.",0,47
"construction engineer dbd structures san mateo, ca 94401  as a construction engineer, you will report to the project manager and assist our project engineers and superintendents with specific tasks on various projects, both on-site and in our offices. this position offers great potential for well-rounded technical development, operational growth and career advancement.  successful candidates will possess a university degree in civil engineering, construction management or architecture. while previous work experience is not mandatory for this position, the types of previous project experience which would be relevant to your duties as a construction engineer include ground-up structures, renovation/redevelopment of existing buildings (including mid and high-rise structures), seismic/structural upgrades and interior tenant improvements.  the position requires equal interest and ability in technical coordination of work in the field as well as in performing office functions including estimating, bidding, contact/subcontract administration, document control, shop drawing review, computerized project scheduling and job cost control. a strong commitment to honesty and passionate attention to detail is essential to your success with the company.  it is also important that candidates have well developed written and verbal communication skills, strong computer abilities, common sense and an ability to present themselves professionally.  dbd structures offers competitive compensation, vacation and holiday benefits and employer subsidized ppo/hmo health, dental and short and long term disability insurance. a 401k retirement plan is also available.  dbd structures consistently delivers project excellence to our customers. achieving this goal begins with the formal training, experience, professionalism and dedication of our employees. if you believe that your personality, training and interests match up well with our needs, we are eager to hear from you. there may be opportunity for you to begin developing your career while contributing to our continuing growth. please email your cover letter, resume and salary history to careers@dbdstructures. com",1,48
"ai/ml research engineer aurora flight sciences cambridge, ma 02138  job brief  develop, implement, and apply state-of-the-art ai/ml techniques to challenging problems in the aviation domain!  aurora flight sciences, a boeing company, a world leader in the development of highly autonomous aircraft is seeking a talented and self-motivated individual who can aid aurora’s efforts to create the next generation of artificial intelligence / machine learning (ai/ml) technology for unmanned aircraft systems (uas), aerospace and defense.  description:  aurora flight sciences, a boeing company, a world leader in the development of highly autonomous aircraft, is seeking a talented and self-motivated individual who can aid in aurora’s efforts to create the next generation of artificial intelligence / machine learning (ai/ml) technology for unmanned aircraft systems (uas), aerospace and defense.   responsibilities  the candidate will develop, implement, and apply state-of-the-art ai/ml techniques to challenging problems in the aviation domain, including  implement ai/ml algorithms relevant to autonomous uas in areas of control, optimization, navigation, state estimation, sensing, planning, prediction, and swarm operations. develop and apply ai/ml techniques to diverse problems, such as, data analytics, situational awareness, computer vision, robotics, and natural language processing. enhance and maintain current analytic tools, including automation of current processes using ai/ml techniques. develop and prototype ai/ml software in both large distributed systems and embedded hardware platforms. minimum requirements: master’s degree with 2 years of experience in computer science, aero/astro, mathematics, statistics, electrical engineering, or related engineering fields. experience with one or more of the following: deep learning, reinforcement learning, bayesian methods, statistical learning theory, and optimization algorithms. strong software programming skills and experience with python and/or c++ programing. experience with machine learning frameworks and open-source tools, such as, pytorch, tensorflow, mxnet, scikit-learn, dlib, openai gym, etc. formal coursework in artificial intelligence and machine learning. must be us citizen or us permanent resident.   desired: experience with all phases of ai/ml development lifecycle, from problem statement, data processing, model training, evaluation, and deployment. experience with ai/ml techniques for computer vision, point cloud processing, and/or robotics. experience with autonomous platforms (uavs, ugvs), flight control, and navigation. experience with sensors and embedded hardware, such as nvidia xavier. experience with distributed systems and cloud computing. experience with agile development methodologies and tools. aurora company overview:  aurora flight sciences, a boeing company, is a leader in the development and manufacturing of advanced unmanned systems and aerospace vehicles. our mission is to apply autonomy and robotics to the development, production, and operation of advanced aircraft. during the last three decades, aurora has designed, rapid-prototyped, and flown an average of one new vehicle a year for both government and commercial customers. now, as an independent subsidiary of boeing, aurora’s innovation is combined with boeing’s size and strength, creating an unprecedented opportunity to shape the future of aerospace systems.   aurora flight sciences, a boeing company, is an equal opportunity employer. employment decisions are made without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military/veteran status or other characteristics protected by law.",0,49
"manufacturing engineer ii quidel corporation san diego, ca  quidel corporation is a leading manufacturer of diagnostic healthcare solutions serving to enhance the health and well being of people around the globe with well known and respected products that provide healthcare professionals with accurate and cost-effective diagnostic information at the point of care (poc). our core competencies and capabilities focus on immunoassay and molecular testing in the areas of: infectious disease, cardiology, women’s health, and virology. quidel is searching for a manufacutring engineer ii to work at our campus in mira mesa. the manufacturing engineer ii is responsible for providing engineering support in the areas of new product development, process development and improvement, equipment and sustaining engineering, manufacturing technologies, and project support to assure the production of world class products. essential functions: -participate in lean activities by developing, implementing, and maintaining methods, operation sequence and processes in the manufacture or fabrication of parts, components, sub-assemblies and final assemblies. -estimates manufacturing cost, determines time standards and makes recommendations for tooling and process requirements of new or existing product lines. -maintains records and reporting systems for coordination of manufacturing operations. -maintains, improves, and provides support for current automated manufacturing equipment in a 24/7 production schedule. -demonstrates commitment to the development, implementation and effectiveness of quidel quality management systems in accordance with regulatory agencies. -understands and is aware of the quality consequences which may occur from the improper performance of their specific job. has awareness of device defects that may occur in their area of responsibility, including product design, verification and validation, manufacturing and testing activities. -may incorporate project management including vendor and interdepartmental interactions. interactions: the manufacturing engineer ii is responsible for performing cross-functional tasks that require the individual to interact with design engineering in coordinating the release of new products. interaction activity involves providing engineering expertise with deliverables in the form of formal reports and presentations, data analysis, new equipment and process implementation, and improved product and platform configurations. responsible for exhibiting professional behavior with both internal/external business associates that reflects positively on the company and is consistent with the company’s policies and practices. education/experience bs degree in an engineering discipline, preferably mechanical, manufacturing, or industrial engineering, or equivalent experience. 2-4 years related experience, preferably in a pharmaceutical or medical device environment.  knowledge/skills  must be able to resolve moderately complex technical problems independently and progressively gain the sills to solve complex problems with minimum supervision. must have a thorough understanding of machine function, mechanical /electrical or software engineering. knowledge and ability to use ms office and other manufacturing systems. typical computer applications include solid works, autocad, ms word, excel and project. may include lab view, plc and other specialty machine and vision sw. must be organized, detail oriented, and have strong verbal and written communication skills. contribute to group’s objectives by carrying out assignments. detailed knowledge of specific machine function, mechanical /electrical or software engineering able to work with a variety of people on multiple tasks. knowledgeable of federal and other regulations, e. g. qsr’s, iso, iso 13485, cmdr demonstrate problem-solving and troubleshooting skills ability to work in a team environment must take a proactive approach to the performance of job assignments with minimal input from supervision. required problem-solving skills include equipment troubleshooting, process debugging through data analysis, implementation of alternate manufacturing techniques, and innovation that improves product and process efficiencies. this position requires decision making to a level that can affect overall manufacturing efficiency, which may impact direct cost margins. basic knowledge of federal and other regulations governing medical device assembly and design before you apply, please make sure you share quidel’s values. we pride ourselves on keeping these values in mind every day as we execute on goals and plan for the future. we are seeking employees who share the same mindset and commitment to be customer driven, focused on execution, and new product oriented. we succeed by being determined, optimistic team players.  quidel is proud to be an affirmative action/equal opportunity employer (minorities/women/disabled/veterans). we are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.",0,50
